home_team,away_team,fair_spread_home,p_home_win,fair_total,market_spread_home,edge_spread_pts,kelly_spread,market_ml_home,market_ml_home_p,edge_ml_prob,kelly_ml,market_total,edge_total_pts,kelly_total
Grinnell,Lawrence University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rutgers,Maryland,-1.9056515097618103,0.6361179649829865,51.56211,1.5,-3.4056515097618103,0.01,-120.0,0.5454545454545454,0.09066341952844104,0.01,56.5,-4.937889099121094,0.01
Northwest Missouri St,Missouri Western,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Western Carolina,Mercer,-0.8384593327840164,0.5598899523417155,52.998257,-8.0,7.161540667215983,0.0,,,,0.0,65.5,-12.50174331665039,0.0
Guilford College,Averett,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Chadron St,Western Colorado,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Montana,Eastern Washington,-0.901922345161438,0.5644230246543884,53.094242,27.0,-27.901922345161438,0.0,,,,0.0,62.5,-9.405757904052734,0.01
Northern State,Minot State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Miles College,Tuskegee,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Southern Arkansas,Southeastern Oklahoma State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Florida Atlantic,Tulsa,-3.2866272926330566,0.7347590923309326,51.335926,4.5,-7.786627292633057,0.0,-198.0,0.6644295302013423,0.0703295621295903,0.01,60.5,-9.164073944091797,0.01
Houston Christian,Stephen F. Austin,-0.7886278629302979,0.5563305616378784,53.130325,-24.5,23.711372137069702,0.0,,,,0.0,48.5,4.6303253173828125,0.01
Southwestern Oklahoma State,Ouachita Baptist,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Alabama A&M,Prairie View A&M,-0.901922345161438,0.5644230246543884,53.094242,-3.5,2.598077654838562,0.01,,,,0.0,52.5,0.5942420959472656,0.002971210479736328
Wisconsin-Platteville,Wisconsin-Stout,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Grambling,Bethune-Cookman,-0.901922345161438,0.5644230246543884,53.094242,1.5,-2.401922345161438,0.01,,,,0.0,53.5,-0.4057579040527344,0.002028789520263672
New Mexico Highlands,Fort Lewis,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Oklahoma Baptist,Arkansas Tech,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Eastern Kentucky,Southern Utah,-0.2922674814860031,0.5208762486775717,53.03434,-6.5,6.207732518513997,0.01,,,,0.0,55.5,-2.4656600952148438,0.01
Northwestern Oklahoma State,Arkansas-Monticello,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Arkansas-Pine Bluff,Florida A&M,-0.7886278629302979,0.5563305616378784,53.130325,-3.5,2.711372137069702,0.01,,,,0.0,52.5,0.6303253173828125,0.0031516265869140627
Southern Nazarene,Harding University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Abilene Christian,Utah Tech,-0.901922345161438,0.5644230246543884,53.094242,20.5,-21.401922345161438,0.0,,,,0.0,53.5,-0.4057579040527344,0.002028789520263672
Lane College,Kentucky State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Alabama State,Texas Southern,-0.901922345161438,0.5644230246543884,53.094242,17.5,-18.401922345161438,0.0,,,,0.0,53.5,-0.4057579040527344,0.002028789520263672
Savannah St,Benedict College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Montana State,Weber State,-0.901922345161438,0.5644230246543884,53.094242,28.5,-29.401922345161438,0.0,,,,0.0,57.5,-4.405757904052734,0.01
UTEP,Jacksonville State,-1.4571152925491333,0.6040796637535095,52.789154,-1.5,0.0428847074508667,0.0002144235372543335,100.0,0.5,0.10407966375350952,0.01,46.5,6.289154052734375,0.01
Mississippi Valley State,Jackson State,-0.7886278629302979,0.5563305616378784,53.130325,-27.5,26.711372137069702,0.0,,,,0.0,56.5,-3.3696746826171875,0.01
East Carolina,Charlotte,-5.589194456736247,0.8992281754811605,53.731625,28.0,-33.589194456736244,0.0,-7000.0,0.9859154929577465,-0.08668731747658598,0.0,56.5,-2.7683753967285156,0.01
Middle Tennessee,Florida International,1.4522414604822793,0.39626846710840863,46.28299,1.5,-0.04775853951772069,0.00023879269758860346,-110.0,0.5238095238095238,-0.1275410567011152,0.0,50.5,-4.217010498046875,0.01
Delaware,Louisiana Tech,2.6568901240825653,0.3102221339941025,60.341717,-5.5,8.156890124082565,0.0,180.0,0.35714285714285715,-0.04692072314875467,0.0,56.5,3.841716766357422,0.01
Iowa,Oregon,3.7220550378163653,0.2341389258702596,56.85435,-4.5,8.222055037816364,0.0,165.0,0.37735849056603776,-0.14321956469577815,0.0,41.5,15.354351043701172,0.0
Samford,East Tennessee State,-0.8384593327840164,0.5598899523417155,54.79242,-18.5,17.661540667215984,0.0,,,,0.0,56.5,-1.70758056640625,0.00853790283203125
New Haven,Merrimack,-0.901922345161438,0.5644230246543884,53.094242,-9.5,8.598077654838562,0.0,,,,0.0,44.5,8.594242095947266,0.01
TCU,Iowa State,-2.274296323458354,0.6624497373898824,56.123314,7.5,-9.774296323458355,0.0,-275.0,0.7333333333333333,-0.07088359594345084,0.0,58.5,-2.3766860961914062,0.01
Missouri,Texas A&M,-2.8930924733479815,0.7066494623819987,55.912643,-7.0,4.1069075266520185,0.01,215.0,0.31746031746031744,0.3891891449216812,0.01,48.5,7.4126434326171875,0.01
Arizona,Kansas,-2.040949861208598,0.6457821329434713,56.198627,5.5,-7.540949861208598,0.0,-220.0,0.6875,-0.04171786705652869,0.0,56.5,-0.3013725280761719,0.0015068626403808593
Miami,Syracuse,-6.501561522483826,0.9643972516059875,65.33591,28.5,-35.001561522483826,0.0,-7500.0,0.9868421052631579,-0.022444853657170305,0.0,46.5,18.835906982421875,0.0
UConn,Duke,1.1663508216540017,0.41668922702471417,63.657204,-7.5,8.666350821654001,0.0,250.0,0.2857142857142857,0.13097494131042847,0.01,63.0,0.6572036743164062,0.003286018371582031
North Alabama,West Georgia,-0.8384593327840164,0.5598899523417155,54.79242,-9.5,8.661540667215984,0.0,,,,0.0,57.5,-2.70758056640625,0.01
New Mexico State,Kennesaw State,1.3194498419761658,0.40575358271598816,43.92316,-11.5,12.819449841976166,0.0,330.0,0.23255813953488372,0.17319544318110444,0.01,52.5,-8.576839447021484,0.01
Redlands,Claremont-Mudd-Scripps College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Lewis & Clark College,Pacific Lutheran,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Colorado Mesa,South Dakota Mines,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Lamar,SE Louisiana,-0.7886278629302979,0.5563305616378784,53.130325,-8.0,7.211372137069702,0.0,,,,0.0,49.5,3.6303253173828125,0.01
Bridgewater State,Anna Maria College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Valdosta State,Delta State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Austin Peay,Central Arkansas,-0.8384593327840164,0.5598899523417155,52.998257,13.5,-14.338459332784016,0.0,,,,0.0,55.5,-2.5017433166503906,0.01
La Verne,Chapman,-0.7886278629302979,0.5563305616378784,53.130325,,,0.0,,,,0.0,,,0.0
Alcorn State,Southern,-0.901922345161438,0.5644230246543884,53.094242,11.0,-11.901922345161438,0.0,,,,0.0,47.5,5.594242095947266,0.01
Coastal Carolina,Georgia State,-3.2754309972127276,0.7339593569437662,52.778442,7.0,-10.275430997212727,0.0,-285.0,0.7402597402597403,-0.006300383315974045,0.0,56.5,-3.7215576171875,0.01
Puget Sound,Linfield College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Truman State,William Jewell,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Vanderbilt,Auburn,-3.822075128555298,0.7730053663253784,57.501984,6.0,-9.822075128555298,0.0,-230.0,0.696969696969697,0.0760356693556814,0.01,46.5,11.001983642578125,0.0
Willamette,Whitworth,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
South Dakota,South Dakota State,-0.901922345161438,0.5644230246543884,53.094242,-7.5,6.598077654838562,0.01,,,,0.0,46.5,6.594242095947266,0.01
Wisconsin,Washington,4.53437864780426,0.17611581087112427,47.68005,-10.5,15.03437864780426,0.0,320.0,0.23809523809523808,-0.061979427224113814,0.0,44.5,3.1800498962402344,0.01
North Carolina,Stanford,-1.7983171939849854,0.6284512281417847,61.231228,8.5,-10.298317193984985,0.0,-320.0,0.7619047619047619,-0.1334535337629772,0.0,41.5,19.73122787475586,0.0
NEWBERG,Pacific (OR),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Hope College,Calvin University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
East Texas A&M,McNeese,-0.2922674814860031,0.5208762486775717,53.03434,2.5,-2.792267481486003,0.01,,,,0.0,53.5,-0.46566009521484375,0.002328300476074219
Shorter,North Greenville,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Montclair State,College Of New Jersey,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Colby College,Bowdoin,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Louisiana,Texas State,1.159992198149363,0.41714341441790265,47.036827,-3.5,4.659992198149363,0.01,135.0,0.425531914893617,-0.008388500475714378,0.0,63.5,-16.463172912597656,0.0
Portland State,Sacramento State,-0.901922345161438,0.5644230246543884,53.094242,-20.5,19.598077654838562,0.0,,,,0.0,59.5,-6.405757904052734,0.01
Wilson,ERSKINE,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Shenandoah,Gallaudet,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
UT Rio Grande Valley,Nicholls,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Clark Atlanta,Morehouse College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Christopher Newport,Salisbury,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Catawba,Anderson (Sc),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
San José State,Air Force,-0.7036584615707397,0.5502613186836243,52.963234,6.0,-6.70365846157074,0.01,-225.0,0.6923076923076923,-0.14204637362406802,0.0,67.5,-14.536766052246094,0.0
Idaho State,Cal Poly,-0.901922345161438,0.5644230246543884,53.094242,7.5,-8.401922345161438,0.0,,,,0.0,62.5,-9.405757904052734,0.01
Northern Arizona,Northern Colorado,-0.901922345161438,0.5644230246543884,53.094242,12.5,-13.401922345161438,0.0,,,,0.0,56.5,-3.4057579040527344,0.01
East Stroudsburg University,Millersville,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Angelo State,Western Oregon,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
CENTENARY,Austin,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Clemson,Florida State,-1.0268492698669434,0.5733463764190674,60.11662,1.5,-2.5268492698669434,0.01,-120.0,0.5454545454545454,0.02789183096452197,0.01,56.5,3.616619110107422,0.01
Louisville,California,-4.827631076176961,0.8448307911554972,59.5567,18.5,-23.32763107617696,0.0,-1200.0,0.9230769230769231,-0.07824613192142593,0.0,49.0,10.55670166015625,0.0
Virginia,Wake Forest,0.3777354756991066,0.47301889459292096,56.42274,7.0,-6.622264524300894,0.01,-258.0,0.7206703910614525,-0.24765149646853152,0.0,48.5,7.922740936279297,0.01
Idaho,UC Davis,-0.901922345161438,0.5644230246543884,53.094242,-2.5,1.598077654838562,0.00799038827419281,,,,0.0,59.5,-6.405757904052734,0.01
Notre Dame,Navy,-5.537618398666382,0.895544171333313,53.498573,30.5,-36.03761839866638,0.0,-6500.0,0.9848484848484849,-0.08930431351517187,0.0,54.5,-1.0014266967773438,0.0050071334838867184
Utah State,Nevada,-2.3470575014750166,0.6676469643910726,51.873417,10.0,-12.347057501475017,0.0,-380.0,0.7916666666666666,-0.124019702275594,0.0,52.5,-0.6265830993652344,0.003132915496826172
Alabama,LSU,-1.70014488697052,0.6214389204978943,64.451584,10.0,-11.70014488697052,0.0,-380.0,0.7916666666666666,-0.17022774616877234,0.0,49.5,14.951583862304688,0.0
Kentucky,Florida,-1.4752874374389648,0.6053776741027832,52.256718,-4.5,3.024712562561035,0.01,160.0,0.38461538461538464,0.22076228948739857,0.01,44.5,7.756717681884766,0.01
Sul Ross State,Central Washington,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
UT Permian Basin,Eastern New Mexico,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Texas A&M-Kingsville,Western New Mexico,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
UCLA,Nebraska,3.468865970770518,0.2522238592306773,60.145473,2.0,1.4688659707705178,0.0073443298538525895,-125.0,0.5555555555555556,-0.3033316963248783,0.0,45.5,14.64547348022461,0.0
Colorado State,UNLV,4.2105259001255035,0.19924814999103546,60.76891,-5.5,9.710525900125504,0.0,180.0,0.35714285714285715,-0.1578947071518217,0.0,61.0,-0.23109054565429688,0.0011554527282714843
Pomona Pitzer,California Lutheran University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Oregon State,Sam Houston,-5.957400480906169,0.9255286057790121,49.92436,21.0,-26.95740048090617,0.0,-1450.0,0.9354838709677419,-0.0099552651887298,0.0,52.5,-2.575641632080078,0.01
Hawai'i,San Diego State,-1.9187355041503906,0.6370525360107422,52.930656,-6.5,4.581264495849609,0.01,210.0,0.3225806451612903,0.3144718908494519,0.01,48.0,4.930656433105469,0.01
